time,CSB,location,AFS63,COV19,Temperature
-10,0.0,MW052,0.0,0.0,0.0
-5,0.0,MW052,0.0,0.0,0.0
0,0.0,MW052,0.0,0.0,0.0
5,107.0,MW052,8.0,0.1,0.0
10,107.0,MW052,8.0,0.1,0.0
15,107.0,MW052,8.3,0.7,0.0
20,107.0,MW052,8.9,1.2,0.0
25,107.0,MW052,9.8,1.4,0.0
30,107.0,MW052,11.6,1.7,0.0
35,107.0,MW052,13.7,1.9,0.0
40,107.0,MW052,16.6,2.0,0.0
45,107.0,MW052,20.3,2.5,0.0
50,107.0,MW052,24.5,4.4,0.0
55,107.0,MW052,28.8,8.4,0.0
60,107.0,MW052,32.9,14.6,0.0
65,107.0,MW052,36.5,22.9,0.0
70,107.0,MW052,39.7,33.2,0.0
75,107.0,MW052,42.5,44.8,0.0
80,107.0,MW052,44.9,56.8,0.0
85,107.0,MW052,46.9,68.3,0.0
90,107.0,MW052,48.6,79.0,0.0
95,107.0,MW052,49.9,88.6,0.0
100,106.9,MW052,51.1,97.0,0.0
105,106.9,MW052,52.1,104.5,0.0
110,106.9,MW052,53.0,111.1,0.0
115,106.9,MW052,53.8,116.9,0.0
120,106.9,MW052,54.4,122.1,0.0
125,106.9,MW052,55.0,126.6,0.0
130,106.9,MW052,55.6,130.7,0.0
135,106.9,MW052,56.0,134.3,0.0
140,106.9,MW052,56.4,137.5,0.0
145,106.9,MW052,56.8,140.4,0.0
150,106.9,MW052,57.2,143.1,0.0
155,106.9,MW052,57.5,145.4,0.0
160,106.9,MW052,57.7,147.6,0.0
165,106.9,MW052,58.0,149.6,0.0
170,106.9,MW052,58.2,151.4,0.0
175,106.9,MW052,58.4,153.1,0.0
180,106.9,MW052,58.6,154.6,0.0
185,106.9,MW052,58.8,156.1,0.0
190,106.9,MW052,59.0,157.4,0.0
195,106.9,MW052,59.1,158.6,0.0
200,106.9,MW052,59.3,159.7,0.0
205,106.9,MW052,59.4,160.8,0.0
210,106.9,MW052,59.5,161.7,0.0
215,106.9,MW052,59.6,162.5,0.0
220,106.9,MW052,59.7,163.3,0.0
225,106.9,MW052,59.8,163.9,0.0
230,106.9,MW052,59.9,164.5,0.0
235,106.9,MW052,59.9,165.1,0.0
240,106.9,MW052,60.0,165.5,0.0
245,106.9,MW052,60.1,166.0,0.0
250,106.9,MW052,60.1,166.3,0.0
255,106.9,MW052,60.2,166.7,0.0
260,106.9,MW052,60.2,167.0,0.0
265,106.9,MW052,60.2,167.2,0.0
270,106.9,MW052,60.3,167.4,0.0
275,106.9,MW052,60.3,167.6,0.0
280,106.9,MW052,60.3,167.7,0.0
285,106.9,MW052,60.3,167.8,0.0
290,106.9,MW052,60.4,167.9,0.0
295,106.9,MW052,60.4,167.9,0.0
300,106.9,MW052,60.4,168.0,0.0
305,106.9,MW052,60.4,168.0,0.0
310,106.9,MW052,60.4,168.0,0.0
315,106.9,MW052,60.4,168.0,0.0
320,106.9,MW052,60.5,167.9,0.0
325,106.9,MW052,60.5,167.9,0.0
330,106.9,MW052,60.5,167.8,0.0
335,106.9,MW052,60.5,167.8,0.0
340,106.9,MW052,60.5,167.7,0.0
345,106.9,MW052,60.5,167.7,0.0
350,106.9,MW052,60.5,167.6,0.0
355,106.9,MW052,60.5,167.6,0.0
360,106.9,MW052,60.5,167.5,0.0
365,106.9,MW052,60.5,167.5,0.0
370,106.9,MW052,60.5,167.5,0.0
375,106.9,MW052,60.5,167.5,0.0
380,106.9,MW052,60.5,167.5,0.0
385,106.9,MW052,60.5,167.5,0.0
390,106.9,MW052,60.6,167.4,0.0
395,106.9,MW052,60.6,167.4,0.0
400,106.9,MW052,60.6,167.4,0.0
405,106.9,MW052,60.6,167.3,0.0
410,106.9,MW052,60.6,167.3,0.0
415,106.9,MW052,60.6,167.2,0.0
420,106.9,MW052,60.6,167.2,0.0
425,106.9,MW052,60.6,167.1,0.0
430,106.9,MW052,60.6,167.1,0.0
435,106.9,MW052,60.6,167.1,0.0
440,106.9,MW052,60.6,167.1,0.0
445,106.9,MW052,60.6,167.0,0.0
450,106.9,MW052,60.6,167.0,0.0
455,106.9,MW052,60.6,166.9,0.0
460,106.9,MW052,60.6,166.9,0.0
465,106.9,MW052,60.6,166.8,0.0
470,106.9,MW052,60.6,166.8,0.0
475,106.9,MW052,60.6,166.8,0.0
480,106.9,MW052,60.6,166.7,0.0
485,106.9,MW052,60.6,166.7,0.0
490,106.9,MW052,60.6,166.7,0.0
495,106.9,MW052,60.6,166.7,0.0
500,106.9,MW052,60.6,166.7,0.0
505,106.9,MW052,60.6,166.8,0.0
510,106.9,MW052,60.6,167.0,0.0
515,106.9,MW052,60.5,167.3,0.0
520,106.9,MW052,60.5,167.6,0.0
525,106.9,MW052,60.4,167.9,0.0
530,106.9,MW052,60.3,168.4,0.0
535,106.9,MW052,60.3,168.9,0.0
540,106.9,MW052,60.2,169.4,0.0
545,106.9,MW052,60.0,169.6,0.0
550,106.9,MW052,59.6,169.5,0.0
555,106.9,MW052,59.2,169.1,0.0
560,106.9,MW052,58.7,168.5,0.0
565,106.9,MW052,58.1,168.0,0.0
570,106.9,MW052,57.6,167.4,0.0
575,106.9,MW052,57.1,167.0,0.0
580,106.9,MW052,56.6,166.6,0.0
585,106.9,MW052,56.2,166.4,0.0
590,106.9,MW052,55.7,166.2,0.0
595,106.9,MW052,55.3,166.1,0.0
600,106.9,MW052,54.9,166.0,0.0
605,106.9,MW052,54.4,165.5,0.0
610,106.9,MW052,53.8,164.6,0.0
615,106.9,MW052,53.1,163.7,0.0
620,106.9,MW052,52.5,162.8,0.0
625,106.9,MW052,51.8,163.7,0.0
630,106.9,MW052,51.2,166.3,0.0
635,106.9,MW052,50.6,169.9,0.0
640,106.9,MW052,50.1,173.8,0.0
645,106.9,MW052,49.6,177.5,0.0
650,106.9,MW052,49.2,181.0,0.0
655,106.9,MW052,48.8,184.0,0.0
660,106.9,MW052,48.4,186.4,0.0
665,106.9,MW052,48.1,188.3,0.0
670,106.9,MW052,47.8,189.7,0.0
675,106.9,MW052,47.5,190.6,0.0
680,106.9,MW052,47.2,191.1,0.0
685,106.9,MW052,46.9,191.2,0.0
690,106.9,MW052,46.7,191.1,0.0
695,106.9,MW052,46.5,191.0,0.0
700,106.9,MW052,46.3,190.7,0.0
705,106.9,MW052,46.1,190.5,0.0
710,106.9,MW052,45.9,190.3,0.0
715,106.9,MW052,45.7,190.0,0.0
720,106.9,MW052,45.6,189.7,0.0
725,106.9,MW052,45.5,189.4,0.0
730,106.9,MW052,45.3,189.1,0.0
735,106.9,MW052,45.2,188.8,0.0
740,106.9,MW052,45.1,188.4,0.0
745,106.9,MW052,45.0,188.1,0.0
750,106.9,MW052,44.9,187.8,0.0
755,106.9,MW052,44.8,187.5,0.0
760,106.9,MW052,44.7,187.2,0.0
765,106.9,MW052,44.6,187.0,0.0
770,106.9,MW052,44.5,186.9,0.0
775,106.9,MW052,44.5,186.7,0.0
780,106.9,MW052,44.4,186.5,0.0
785,106.9,MW052,44.3,186.4,0.0
790,106.9,MW052,44.2,186.3,0.0
795,106.9,MW052,44.2,186.1,0.0
800,106.9,MW052,44.1,186.0,0.0
805,106.9,MW052,44.0,186.0,0.0
810,106.9,MW052,44.0,185.9,0.0
815,106.9,MW052,43.9,185.7,0.0
820,106.9,MW052,43.8,185.5,0.0
825,106.9,MW052,43.8,185.4,0.0
830,106.9,MW052,43.7,185.4,0.0
835,106.9,MW052,43.7,185.3,0.0
840,106.9,MW052,43.6,185.2,0.0
845,106.9,MW052,43.6,185.3,0.0
850,106.9,MW052,43.5,185.3,0.0
855,106.9,MW052,43.5,185.4,0.0
860,106.9,MW052,43.5,185.4,0.0
865,106.9,MW052,43.4,185.4,0.0
870,106.9,MW052,43.4,185.2,0.0
875,106.9,MW052,43.4,185.1,0.0
880,106.9,MW052,43.3,185.0,0.0
885,106.9,MW052,43.3,185.0,0.0
890,106.9,MW052,43.3,184.9,0.0
895,106.9,MW052,43.2,184.9,0.0
900,106.9,MW052,43.2,184.9,0.0
905,106.9,MW052,43.2,184.8,0.0
910,106.9,MW052,43.1,184.8,0.0
915,106.9,MW052,43.1,184.9,0.0
920,106.9,MW052,43.1,184.9,0.0
925,106.9,MW052,43.1,184.7,0.0
930,106.9,MW052,43.0,184.5,0.0
935,106.9,MW052,43.0,184.5,0.0
940,106.9,MW052,43.0,184.5,0.0
945,106.9,MW052,43.0,184.6,0.0
950,106.9,MW052,43.0,184.7,0.0
955,106.9,MW052,42.9,184.8,0.0
960,106.9,MW052,42.9,184.9,0.0
965,106.9,MW052,42.9,185.1,0.0
970,106.9,MW052,42.9,185.2,0.0
975,106.9,MW052,42.9,185.4,0.0
980,106.9,MW052,42.9,185.5,0.0
985,106.9,MW052,42.9,185.4,0.0
990,106.9,MW052,42.9,185.3,0.0
995,106.9,MW052,42.8,185.3,0.0
1000,106.9,MW052,42.8,185.1,0.0
1005,106.9,MW052,42.8,184.9,0.0
1010,106.9,MW052,42.8,184.7,0.0
1015,106.9,MW052,42.8,184.5,0.0
1020,106.9,MW052,42.8,184.5,0.0
1025,106.9,MW052,42.8,184.7,0.0
1030,106.9,MW052,42.8,184.9,0.0
1035,106.9,MW052,42.9,185.3,0.0
1040,106.9,MW052,43.0,185.8,0.0
1045,106.9,MW052,43.0,186.2,0.0
1050,106.9,MW052,43.1,186.5,0.0
1055,106.9,MW052,43.2,186.6,0.0
1060,106.9,MW052,43.4,186.7,0.0
1065,106.9,MW052,43.5,186.7,0.0
1070,106.9,MW052,43.6,186.8,0.0
1075,106.9,MW052,43.7,187.0,0.0
1080,106.9,MW052,43.8,187.1,0.0
1085,106.9,MW052,43.9,187.3,0.0
1090,106.9,MW052,44.0,187.3,0.0
1095,106.9,MW052,44.1,187.2,0.0
1100,106.9,MW052,44.2,187.2,0.0
1105,106.9,MW052,44.2,187.3,0.0
1110,106.9,MW052,44.3,187.2,0.0
1115,106.9,MW052,44.4,187.1,0.0
1120,106.9,MW052,44.4,186.9,0.0
1125,106.9,MW052,44.5,186.7,0.0
1130,106.9,MW052,44.5,186.6,0.0
1135,106.9,MW052,44.6,186.6,0.0
1140,106.9,MW052,44.6,185.9,0.0
1145,106.9,MW052,44.9,185.1,0.0
1150,106.9,MW052,45.3,184.0,0.0
1155,106.9,MW052,45.7,183.1,0.0
1160,106.9,MW052,46.3,182.5,0.0
1165,106.9,MW052,46.9,182.0,0.0
1170,106.9,MW052,47.5,181.6,0.0
1175,106.9,MW052,48.2,181.3,0.0
1180,106.9,MW052,48.8,181.1,0.0
1185,106.9,MW052,49.4,181.1,0.0
1190,106.9,MW052,50.1,181.2,0.0
1195,106.9,MW052,50.7,181.5,0.0
1200,106.9,MW052,51.3,182.0,0.0
1205,106.9,MW052,51.9,182.8,0.0
1210,106.9,MW052,52.4,183.6,0.0
1215,106.9,MW052,52.9,184.5,0.0
1220,106.9,MW052,53.4,185.4,0.0
1225,106.9,MW052,53.8,186.4,0.0
1230,106.9,MW052,54.2,187.4,0.0
1235,106.9,MW052,54.6,188.3,0.0
1240,106.9,MW052,55.0,189.2,0.0
1245,106.9,MW052,55.3,190.1,0.0
1250,106.9,MW052,55.6,190.9,0.0
1255,106.9,MW052,55.9,191.7,0.0
1260,106.9,MW052,56.1,192.4,0.0
1265,106.9,MW052,56.4,193.1,0.0
1270,106.9,MW052,56.6,193.7,0.0
1275,106.9,MW052,56.7,194.2,0.0
1280,106.9,MW052,56.9,194.7,0.0
1285,106.9,MW052,57.0,195.0,0.0
1290,106.9,MW052,57.1,195.2,0.0
1295,106.9,MW052,57.2,195.5,0.0
1300,106.9,MW052,57.3,195.7,0.0
1305,106.9,MW052,57.3,195.9,0.0
1310,106.9,MW052,57.4,196.1,0.0
1315,106.9,MW052,57.4,196.3,0.0
1320,106.9,MW052,57.5,196.5,0.0
1325,106.9,MW052,57.5,196.7,0.0
1330,106.9,MW052,57.6,196.8,0.0
1335,106.9,MW052,57.7,197.0,0.0
1340,106.9,MW052,57.7,197.3,0.0
1345,106.9,MW052,57.9,197.8,0.0
1350,106.9,MW052,58.0,198.4,0.0
1355,106.9,MW052,58.2,199.4,0.0
1360,106.9,MW052,58.4,200.6,0.0
1365,106.9,MW052,58.6,201.9,0.0
1370,106.9,MW052,58.8,203.3,0.0
1375,106.9,MW052,59.1,204.5,0.0
1380,106.9,MW052,59.3,205.5,0.0
1385,106.9,MW052,59.6,206.1,0.0
1390,106.9,MW052,59.8,206.1,0.0
1395,106.9,MW052,60.0,205.3,0.0
1400,106.9,MW052,60.1,203.5,0.0
1405,106.9,MW052,60.2,200.9,0.0
1410,106.9,MW052,60.2,197.7,0.0
1415,106.9,MW052,60.2,194.1,0.0
1420,106.9,MW052,60.2,190.4,0.0
1425,106.9,MW052,60.2,186.8,0.0
1430,106.9,MW052,60.2,183.3,0.0
1435,106.9,MW052,60.1,180.0,0.0
1440,106.9,MW052,60.1,176.8,0.0
1445,106.9,MW052,60.1,174.0,0.0
1450,106.9,MW052,60.1,171.3,0.0
1455,106.9,MW052,60.1,168.9,0.0
1460,106.9,MW052,60.1,166.8,0.0
1465,106.9,MW052,60.1,164.9,0.0
1470,106.9,MW052,60.1,163.3,0.0
1475,106.9,MW052,60.1,161.9,0.0
1480,106.9,MW052,60.1,161.0,0.0
1485,106.9,MW052,60.1,160.6,0.0
1490,106.9,MW052,60.2,160.6,0.0
1495,106.9,MW052,60.2,160.9,0.0
1500,106.9,MW052,60.2,161.6,0.0
1505,106.9,MW052,60.3,162.5,0.0
1510,106.9,MW052,60.3,163.5,0.0
1515,106.9,MW052,60.4,164.7,0.0
1520,106.9,MW052,60.4,166.1,0.0
1525,106.9,MW052,60.4,167.6,0.0
1530,106.9,MW052,60.5,169.1,0.0
1535,106.9,MW052,60.5,170.6,0.0
1540,106.9,MW052,60.5,171.9,0.0
1545,106.9,MW052,60.6,173.1,0.0
1550,106.9,MW052,60.6,174.2,0.0
1555,106.9,MW052,60.6,175.4,0.0
1560,106.9,MW052,60.6,176.5,0.0
1565,106.9,MW052,60.6,177.5,0.0
1570,106.9,MW052,60.7,178.5,0.0
1575,106.9,MW052,60.7,179.2,0.0
1580,106.9,MW052,60.7,179.9,0.0
1585,106.9,MW052,60.7,180.4,0.0
1590,106.9,MW052,60.7,181.0,0.0
1595,106.9,MW052,60.7,181.6,0.0
1600,106.9,MW052,60.8,182.1,0.0
1605,106.9,MW052,60.8,182.5,0.0
1610,106.9,MW052,60.8,182.8,0.0
1615,106.9,MW052,60.8,183.0,0.0
1620,106.9,MW052,60.8,183.1,0.0
1625,106.9,MW052,60.8,183.3,0.0
1630,106.9,MW052,60.8,183.6,0.0
1635,106.9,MW052,60.8,183.8,0.0
1640,106.9,MW052,60.8,183.9,0.0
1645,106.9,MW052,60.9,184.0,0.0
1650,106.9,MW052,60.9,184.0,0.0
1655,106.9,MW052,60.9,183.9,0.0
1660,106.9,MW052,60.9,184.0,0.0
1665,106.9,MW052,60.9,184.0,0.0
1670,106.9,MW052,60.9,184.1,0.0
1675,106.9,MW052,60.9,184.0,0.0
1680,106.9,MW052,60.9,183.9,0.0
1685,106.9,MW052,60.9,183.7,0.0
1690,106.9,MW052,60.9,183.4,0.0
1695,106.9,MW052,60.9,183.3,0.0
1700,106.9,MW052,60.9,183.1,0.0
1705,106.9,MW052,60.9,183.0,0.0
1710,106.9,MW052,61.0,182.9,0.0
1715,106.9,MW052,61.0,182.6,0.0
1720,106.9,MW052,61.0,182.4,0.0
1725,106.9,MW052,61.0,182.1,0.0
1730,106.9,MW052,61.0,181.9,0.0
1735,106.9,MW052,61.0,181.8,0.0
1740,106.9,MW052,61.0,181.7,0.0
1745,106.9,MW052,61.0,181.5,0.0
1750,106.9,MW052,61.0,181.2,0.0
1755,106.9,MW052,61.0,180.9,0.0
1760,106.9,MW052,61.0,180.6,0.0
1765,106.9,MW052,61.0,180.4,0.0
1770,106.9,MW052,61.0,180.2,0.0
1775,106.9,MW052,61.0,179.9,0.0
1780,106.9,MW052,61.0,179.7,0.0
1785,106.9,MW052,61.0,179.4,0.0
1790,106.9,MW052,61.0,179.0,0.0
1795,106.9,MW052,61.0,178.6,0.0
1800,106.9,MW052,61.0,178.3,0.0
1805,106.9,MW052,61.0,178.1,0.0
1810,106.9,MW052,61.0,178.0,0.0
1815,106.9,MW052,61.0,177.8,0.0
1820,106.9,MW052,61.0,177.5,0.0
1825,106.9,MW052,61.0,177.2,0.0
1830,106.9,MW052,61.0,176.9,0.0
1835,106.9,MW052,61.0,176.6,0.0
1840,106.9,MW052,61.0,176.5,0.0
1845,106.9,MW052,61.0,176.3,0.0
1850,106.9,MW052,61.0,176.0,0.0
1855,106.9,MW052,61.0,175.7,0.0
1860,106.9,MW052,61.0,175.3,0.0
1865,106.9,MW052,61.0,174.9,0.0
1870,106.9,MW052,61.0,174.6,0.0
1875,106.9,MW052,61.0,174.3,0.0
1880,106.9,MW052,61.0,174.0,0.0
1885,106.9,MW052,61.0,173.7,0.0
1890,106.9,MW052,61.0,173.3,0.0
1895,106.9,MW052,61.0,172.8,0.0
1900,106.9,MW052,61.0,172.4,0.0
1905,106.9,MW052,61.0,172.1,0.0
1910,106.9,MW052,61.0,171.8,0.0
1915,106.9,MW052,61.0,171.5,0.0
1920,106.9,MW052,61.0,171.2,0.0
1925,106.9,MW052,61.0,170.8,0.0
1930,106.9,MW052,61.0,170.3,0.0
1935,106.9,MW052,61.0,169.7,0.0
1940,106.9,MW052,61.0,169.1,0.0
1945,106.9,MW052,61.0,168.6,0.0
1950,106.9,MW052,60.9,168.3,0.0
1955,106.9,MW052,60.9,168.1,0.0
1960,106.9,MW052,60.8,168.0,0.0
1965,106.9,MW052,60.8,168.0,0.0
1970,106.9,MW052,60.7,168.1,0.0
1975,106.9,MW052,60.6,168.4,0.0
1980,106.9,MW052,60.5,168.9,0.0
1985,106.9,MW052,60.3,169.0,0.0
1990,106.9,MW052,60.0,168.8,0.0
1995,106.9,MW052,59.5,168.3,0.0
2000,106.9,MW052,59.0,167.5,0.0
2005,106.9,MW052,58.5,166.7,0.0
2010,106.9,MW052,58.0,166.1,0.0
2015,106.9,MW052,57.5,165.6,0.0
2020,106.9,MW052,57.0,165.2,0.0
2025,106.9,MW052,56.5,164.8,0.0
2030,106.9,MW052,56.1,164.6,0.0
2035,106.9,MW052,55.6,164.3,0.0
2040,106.9,MW052,55.2,164.1,0.0
2045,106.9,MW052,54.7,164.0,0.0
2050,106.9,MW052,54.1,164.6,0.0
2055,106.9,MW052,53.5,167.0,0.0
2060,106.9,MW052,52.8,170.6,0.0
2065,106.9,MW052,52.2,174.8,0.0
2070,106.9,MW052,51.6,178.9,0.0
2075,106.9,MW052,51.0,182.8,0.0
2080,106.9,MW052,50.5,186.2,0.0
2085,106.9,MW052,50.0,189.3,0.0
2090,106.9,MW052,49.5,191.7,0.0
2095,106.9,MW052,49.1,193.6,0.0
2100,106.9,MW052,48.7,194.8,0.0
2105,106.9,MW052,48.3,195.6,0.0
2110,106.9,MW052,48.0,195.9,0.0
2115,106.9,MW052,47.7,195.9,0.0
2120,106.9,MW052,47.4,195.7,0.0
2125,106.9,MW052,47.1,195.4,0.0
2130,106.9,MW052,46.9,195.1,0.0
2135,106.9,MW052,46.6,194.7,0.0
2140,106.9,MW052,46.4,194.3,0.0
2145,106.9,MW052,46.2,194.0,0.0
2150,106.9,MW052,46.0,193.9,0.0
2155,106.9,MW052,45.9,193.8,0.0
2160,106.9,MW052,45.7,193.6,0.0
2165,106.9,MW052,45.6,193.3,0.0
2170,106.9,MW052,45.4,193.0,0.0
2175,106.9,MW052,45.3,192.8,0.0
2180,106.9,MW052,45.2,192.5,0.0
2185,106.9,MW052,45.1,192.3,0.0
2190,106.9,MW052,45.0,192.2,0.0
2195,106.9,MW052,44.9,192.2,0.0
2200,106.9,MW052,44.8,192.1,0.0
2205,106.9,MW052,44.7,192.0,0.0
2210,106.9,MW052,44.6,191.9,0.0
2215,106.9,MW052,44.5,191.8,0.0
2220,106.9,MW052,44.4,191.7,0.0
2225,106.9,MW052,44.4,191.6,0.0
2230,106.9,MW052,44.3,191.4,0.0
2235,106.9,MW052,44.2,191.3,0.0
2240,106.9,MW052,44.2,191.1,0.0
2245,106.9,MW052,44.1,190.8,0.0
2250,106.9,MW052,44.0,190.5,0.0
2255,106.9,MW052,44.0,190.2,0.0
2260,106.9,MW052,43.9,190.0,0.0
2265,106.9,MW052,43.9,189.8,0.0
2270,106.9,MW052,43.8,189.6,0.0
2275,106.9,MW052,43.8,189.3,0.0
2280,106.9,MW052,43.7,189.0,0.0
2285,106.9,MW052,43.7,188.8,0.0
2290,106.9,MW052,43.6,188.7,0.0
2295,106.9,MW052,43.6,188.6,0.0
2300,106.9,MW052,43.5,188.5,0.0
2305,106.9,MW052,43.5,188.5,0.0
2310,106.9,MW052,43.5,188.5,0.0
2315,106.9,MW052,43.4,188.4,0.0
2320,106.9,MW052,43.4,188.2,0.0
2325,106.9,MW052,43.4,188.1,0.0
2330,106.9,MW052,43.3,188.1,0.0
2335,106.9,MW052,43.3,188.0,0.0
2340,106.9,MW052,43.3,187.9,0.0
2345,106.9,MW052,43.2,187.7,0.0
2350,106.9,MW052,43.2,187.6,0.0
2355,106.9,MW052,43.2,187.6,0.0
2360,106.9,MW052,43.2,187.6,0.0
2365,106.9,MW052,43.2,187.7,0.0
2370,106.9,MW052,43.1,185.9,0.0
2375,106.9,MW052,43.1,181.3,0.0
2380,106.9,MW052,43.0,175.3,0.0
2385,106.9,MW052,43.0,169.1,0.0
2390,106.9,MW052,42.9,163.1,0.0
2395,106.9,MW052,42.9,157.6,0.0
2400,106.9,MW052,42.8,152.6,0.0
2405,106.9,MW052,42.8,148.0,0.0
2410,106.9,MW052,42.7,143.7,0.0
2415,106.9,MW052,42.7,139.8,0.0
2420,106.9,MW052,42.7,136.1,0.0
2425,106.9,MW052,42.6,132.7,0.0
2430,106.9,MW052,42.6,129.6,0.0
2435,106.9,MW052,42.6,126.7,0.0
2440,106.9,MW052,42.6,124.2,0.0
2445,106.9,MW052,42.5,121.8,0.0
2450,106.9,MW052,42.5,119.6,0.0
2455,106.9,MW052,42.5,117.5,0.0
2460,106.9,MW052,42.5,115.6,0.0
2465,106.9,MW052,42.5,113.9,0.0
2470,106.9,MW052,42.5,112.5,0.0
2475,106.9,MW052,42.6,111.3,0.0
2480,106.9,MW052,42.7,110.3,0.0
2485,106.9,MW052,42.8,109.5,0.0
2490,106.9,MW052,43.0,108.7,0.0
2495,106.9,MW052,43.2,108.1,0.0
2500,106.9,MW052,43.3,107.5,0.0
2505,106.9,MW052,43.5,107.1,0.0
2510,106.9,MW052,43.7,106.7,0.0
2515,106.9,MW052,43.9,106.3,0.0
2520,106.9,MW052,44.0,105.8,0.0
2525,106.9,MW052,44.2,105.4,0.0
2530,106.9,MW052,44.3,105.0,0.0
2535,106.9,MW052,44.4,104.8,0.0
2540,106.9,MW052,44.6,104.6,0.0
2545,106.9,MW052,44.7,104.3,0.0
2550,106.9,MW052,44.8,103.9,0.0
2555,106.9,MW052,44.9,103.5,0.0
2560,106.9,MW052,45.0,103.1,0.0
2565,106.9,MW052,45.1,102.7,0.0
2570,106.9,MW052,45.2,102.3,0.0
2575,106.9,MW052,45.2,102.0,0.0
2580,106.9,MW052,45.3,101.7,0.0
2585,106.9,MW052,45.8,102.4,0.0
2590,106.9,MW052,46.5,103.8,0.0
2595,106.9,MW052,47.3,105.6,0.0
2600,106.9,MW052,48.3,107.6,0.0
2605,106.9,MW052,49.3,109.8,0.0
2610,106.9,MW052,50.4,112.2,0.0
2615,106.9,MW052,51.5,114.7,0.0
2620,106.9,MW052,52.6,118.0,0.0
2625,106.9,MW052,53.6,121.0,0.0
2630,106.9,MW052,54.7,124.0,0.0
2635,106.9,MW052,55.7,127.0,0.0
2640,106.9,MW052,56.7,130.2,0.0
2645,106.9,MW052,57.6,133.5,0.0
2650,106.9,MW052,58.5,136.8,0.0
2655,106.9,MW052,59.3,140.1,0.0
2660,106.9,MW052,60.1,143.9,0.0
2665,106.9,MW052,60.8,147.2,0.0
2670,106.9,MW052,61.5,150.2,0.0
2675,106.9,MW052,62.1,153.1,0.0
2680,106.9,MW052,62.7,155.8,0.0
2685,106.9,MW052,63.3,158.5,0.0
2690,106.9,MW052,63.8,161.0,0.0
2695,106.9,MW052,64.3,163.3,0.0
2700,106.9,MW052,64.7,166.1,0.0
2705,106.9,MW052,65.2,168.5,0.0
2710,106.9,MW052,65.5,170.5,0.0
2715,106.9,MW052,65.9,172.3,0.0
2720,106.9,MW052,66.2,173.8,0.0
2725,106.9,MW052,66.5,175.2,0.0
2730,106.9,MW052,66.7,176.4,0.0
2735,106.9,MW052,66.9,177.5,0.0
2740,106.9,MW052,67.1,178.5,0.0
2745,106.9,MW052,67.3,179.4,0.0
2750,106.9,MW052,67.4,180.4,0.0
2755,106.9,MW052,67.5,181.4,0.0
2760,106.9,MW052,67.7,182.3,0.0
2765,106.9,MW052,67.8,183.2,0.0
2770,106.9,MW052,67.9,184.0,0.0
2775,106.9,MW052,68.0,184.9,0.0
2780,106.9,MW052,68.1,185.8,0.0
2785,106.9,MW052,68.3,186.7,0.0
2790,106.9,MW052,68.4,187.7,0.0
2795,106.9,MW052,68.6,188.6,0.0
2800,106.9,MW052,68.7,189.5,0.0
2805,106.9,MW052,68.9,190.2,0.0
2810,106.9,MW052,69.0,190.9,0.0
2815,106.9,MW052,69.1,191.6,0.0
2820,106.9,MW052,69.3,192.2,0.0
2825,106.9,MW052,69.4,192.8,0.0
2830,106.9,MW052,69.5,193.4,0.0
2835,106.9,MW052,69.6,193.9,0.0
2840,106.9,MW052,69.8,194.3,0.0
2845,106.9,MW052,69.9,194.7,0.0
2850,106.9,MW052,70.0,195.1,0.0
2855,106.9,MW052,70.2,195.6,0.0
2860,106.9,MW052,70.3,196.1,0.0
2865,106.9,MW052,70.4,196.6,0.0
2870,106.9,MW052,70.6,197.1,0.0
2875,106.9,MW052,70.7,197.5,0.0
2880,106.9,MW052,70.8,198.1,0.0
2885,106.9,MW052,70.9,199.0,0.0
2890,106.9,MW052,71.0,200.3,0.0
2895,106.9,MW052,71.2,201.9,0.0
2900,106.9,MW052,71.3,203.8,0.0
2905,106.9,MW052,71.5,205.8,0.0
2910,106.9,MW052,71.6,207.5,0.0
2915,106.9,MW052,71.8,208.9,0.0
2920,106.9,MW052,71.9,209.8,0.0
2925,106.9,MW052,72.1,210.3,0.0
2930,106.9,MW052,72.2,210.0,0.0
2935,106.9,MW052,72.3,208.8,0.0
2940,106.9,MW052,72.5,207.0,0.0
2945,106.9,MW052,72.5,205.1,0.0
2950,106.9,MW052,72.6,204.7,0.0
2955,106.9,MW052,72.7,203.7,0.0
2960,106.9,MW052,72.6,202.7,0.0
2965,106.9,MW052,72.6,201.7,0.0
2970,106.9,MW052,72.5,200.4,0.0
2975,106.9,MW052,72.5,199.3,0.0
2980,106.9,MW052,72.4,198.2,0.0
2985,106.9,MW052,72.5,198.6,0.0
2990,106.9,MW052,72.5,197.3,0.0
2995,106.9,MW052,72.4,196.1,0.0
3000,106.9,MW052,72.4,194.9,0.0
3005,106.9,MW052,72.3,193.7,0.0
3010,106.9,MW052,72.3,192.4,0.0
3015,106.9,MW052,72.3,191.2,0.0
3020,106.9,MW052,72.3,192.0,0.0
3025,106.9,MW052,72.3,190.7,0.0
3030,106.9,MW052,72.3,189.4,0.0
3035,106.9,MW052,72.2,188.1,0.0
3040,106.9,MW052,72.2,186.7,0.0
3045,106.9,MW052,72.2,185.4,0.0
3050,106.9,MW052,72.2,184.0,0.0
3055,106.9,MW052,72.3,185.5,0.0
3060,106.9,MW052,72.3,184.0,0.0
3065,106.9,MW052,72.2,182.6,0.0
